Transaction_ID,Amount,Time_Since_Last_Transaction,Location_Match,Device_Match,Transaction_Channel,Merchant_Category,User_Age,Account_Tenure,Fraud_Label
TXN009676,948.1052285710374,35.711432891057285,0,0,POS,Retail,61,6.534164533538443,0
TXN000099,108.78353556631114,5.522772807990488,0,1,POS,Retail,42,0.5375727477319836,1
TXN007508,607.082633874688,5.68961845226699,1,0,Web,Electronics,48,8.9731184612074,0
TXN001456,689.8372242805295,16.533451137285354,0,0,Web,Dining,57,7.169260757274969,0
TXN007688,306.933005983172,36.3750804709328,1,1,POS,Clothing,63,1.7955631745333356,0
TXN004004,150.10022027173244,46.87881265016589,0,0,POS,Electronics,23,0.4378864058420775,0
TXN006866,393.44623740492096,50.323666518605805,1,1,Mobile,Clothing,59,5.986302257722242,0
TXN004509,941.5327632685594,29.87694435067506,0,0,Mobile,Retail,39,4.773112550801256,0
TXN003299,804.0107306482533,2.9232613740103224,0,1,Web,Grocery,53,0.7454877952278718,0
TXN003799,568.4063230187644,49.58810354485311,0,1,POS,Grocery,59,6.884806553517665,0
TXN004281,734.6313108157262,30.36295136942442,1,1,Web,Clothing,67,1.2585630183843914,0
TXN009051,547.5805149263317,0.1314981484606958,0,0,Mobile,Clothing,66,7.685749293704858,0
TXN006462,948.8417071942264,5.576303422732944,1,1,Mobile,Electronics,47,2.5359626348002977,0
TXN007912,537.9562599195613,28.23377184513085,0,1,Mobile,Electronics,53,2.766188341185736,0
TXN001414,531.638358473031,16.131341499180593,0,0,Web,Clothing,57,2.0005700980798578,0
TXN000540,954.0969762314636,3.313016173586059,1,0,Web,Clothing,34,8.549376739617252,0
TXN005815,57.56893182018048,34.1526564524382,0,0,Mobile,Grocery,54,6.9033616843437775,0
TXN008199,66.82627286694073,17.887723788097706,0,1,POS,Dining,56,6.189878460414892,0
TXN003680,751.0188795618446,85.01836802300728,1,1,POS,Clothing,33,1.067350462328501,0
TXN000754,140.13280059072386,5.019763250178354,1,1,Web,Retail,35,0.756917083900487,0
TXN004196,26.66395522453876,5.004013773353914,0,1,Web,Dining,27,4.098640826459048,0
TXN002650,209.67384128115856,15.056221847528867,0,0,Mobile,Retail,54,2.951653209452888,0
TXN004522,890.7677970063805,62.8644036792811,0,0,POS,Clothing,55,7.574512410941574,0
TXN009519,396.0935871073866,32.85660148000311,0,0,Mobile,Clothing,39,8.36122440466773,0
TXN003118,249.1278841094304,95.68020553552232,0,0,Web,Dining,27,2.3344468864143018,0
TXN003728,163.62819821702314,6.254453215971385,1,1,Mobile,Dining,53,4.595763620892641,0
TXN003886,916.5041239875342,33.25466222227781,0,1,POS,Clothing,20,6.050208003879013,0
TXN007107,245.50033455729036,73.11866548754207,0,1,Mobile,Retail,34,5.264610478368124,0
TXN008068,449.6742905163205,31.47177379173545,1,1,Mobile,Clothing,52,1.634288325235944,0
TXN007325,194.5953408933315,48.92502398669956,0,0,Mobile,Grocery,67,3.75797425257311,0
TXN008483,932.2017814828848,41.53922667496919,1,1,POS,Electronics,23,3.121447630603711,0
TXN008767,128.05400802767002,12.376613928028217,1,0,Web,Retail,63,4.61794309255301,0
TXN006500,201.97405705659057,10.78818559604441,1,1,POS,Dining,50,8.980666920962461,0
TXN008426,117.7618818303481,27.37668746620547,1,1,POS,Retail,55,3.6044870137719793,0
TXN007963,468.9927758499995,13.340390747758969,1,0,Mobile,Grocery,40,6.89492323161559,0
TXN000601,279.31174869292664,7.010353432235614,0,0,Web,Clothing,55,2.85352353166216,0
TXN009249,308.3474322689802,28.453669154219003,1,1,Web,Electronics,55,6.838921218662776,0
TXN008919,571.2821725187684,157.14563758368823,1,0,Mobile,Grocery,68,2.7156305347566483,0
TXN006814,477.6692296130602,26.37790587388275,0,0,Web,Retail,61,8.780147251853748,0
TXN005411,274.2010408596048,24.413047652178776,1,1,Mobile,Grocery,21,5.658891261120083,0
TXN008747,104.73554672481666,13.587452506113904,0,0,Web,Electronics,18,2.5640603775350925,0
TXN005522,646.7609678528609,13.573818749466245,1,0,POS,Retail,22,1.4132289354972265,0
TXN001044,886.091770487951,13.783759073091291,0,0,Web,Clothing,49,3.977700082972496,0
TXN007334,352.9565753249691,6.718454366339804,1,1,Mobile,Electronics,65,9.439210595274591,0
TXN001557,411.617441336898,51.71964863465468,1,1,POS,Grocery,65,3.8261285352536265,0
TXN003739,578.3132215813943,61.47792449755784,0,1,POS,Dining,30,3.6533723133844975,0
TXN003522,269.2936052861889,4.149734444919669,1,1,Web,Dining,41,7.133125182955938,0
TXN000180,341.72528469920826,34.119034171912595,1,0,Mobile,Grocery,29,9.349274756691052,1
TXN002115,152.9521789390506,2.391426801592959,1,0,POS,Dining,52,1.7731318506458975,0
TXN001699,549.980006359122,2.8253079085468658,1,0,POS,Retail,27,7.003222072366695,0
TXN001379,593.3579005834926,6.669946267910071,1,1,Mobile,Clothing,60,6.590879708418076,0
TXN007229,423.9346693234352,2.864495590659452,1,1,POS,Dining,34,5.992412556440153,0
TXN009143,511.9560725025748,24.56152095541364,1,0,Web,Dining,40,1.3738368197340178,0
TXN000618,806.3950785132682,4.334320758865784,1,1,Mobile,Dining,29,8.236626687976495,0
TXN003181,289.89825884965387,1.4105480623279194,1,0,Web,Electronics,23,8.131358918176128,0
TXN009851,972.9214949983073,8.273780261757029,0,0,POS,Grocery,55,6.170935649361255,0
TXN001600,192.67545739402416,14.586002004685266,1,1,Web,Retail,30,8.192300701178292,0
TXN005963,772.0641991948798,9.249050902887642,0,1,Web,Clothing,52,4.78699860890085,0
TXN001615,669.8174682429919,46.22285378835861,1,0,POS,Grocery,42,8.055797687288726,0
TXN005920,110.37288370292498,66.21756083476564,0,1,Web,Retail,23,8.551388769159812,0
TXN009591,128.72188725647356,5.079190056071064,0,1,Mobile,Electronics,58,6.398541301001579,0
TXN003891,531.762724332581,54.95112533666602,0,0,Mobile,Electronics,60,1.335143694063199,0
TXN002083,909.3109856556986,7.111126201871178,0,1,Web,Grocery,43,2.0811844305616662,0
TXN004574,760.2455394171363,12.56084231202163,1,1,Mobile,Retail,24,9.833950105962842,0
TXN005594,360.6998420287953,3.6411294277784143,1,1,Web,Retail,50,4.414827061273388,0
TXN005121,924.717149337508,1.0897889708733617,1,1,Mobile,Electronics,62,2.759189321273125,0
TXN004587,131.58660626616754,5.981709173029564,0,1,Web,Clothing,45,1.9891710284334116,0
TXN004902,124.12421067441888,2.400876991827959,0,0,Web,Dining,24,7.720300306083072,0
TXN008252,11.659456879156604,33.381015464943204,0,0,Web,Grocery,20,5.072590841456796,0
TXN005916,984.591320479737,9.147818650884536,1,1,Web,Retail,64,6.313708604473203,0
TXN005129,852.1963673888882,12.57392122609098,1,1,Web,Dining,48,7.653430148893296,0
TXN008334,786.0226757601057,14.750688414762134,0,1,Mobile,Retail,63,8.880592689112769,0
TXN001918,392.1341724796515,8.418659136590263,1,0,Web,Retail,20,4.253080777857195,0
TXN008330,744.6238360996866,45.30107526529816,1,1,POS,Grocery,67,7.656190915392029,0
TXN005707,104.37158858293807,1.359193257880005,1,0,Web,Grocery,35,7.8524056204086685,0
TXN005384,648.6492297715027,85.3270631149734,0,0,POS,Clothing,23,5.25964030396628,0
TXN006336,169.0683425293834,12.678634393852366,1,0,Mobile,Dining,20,9.118436564111336,0
TXN002054,850.1253961091812,41.53207760655973,0,0,Mobile,Grocery,42,9.74626078377472,0
TXN007612,902.0141917300448,42.37716031582038,0,0,POS,Grocery,28,1.155994594244004,0
TXN009209,583.4356287966922,90.10343549371738,0,0,Mobile,Dining,59,2.4737401801033867,0
TXN003963,583.6691399202442,1.068251816954471,1,0,POS,Grocery,18,4.737407087562801,0
TXN001126,87.89977315149874,54.15181635744213,1,1,Web,Clothing,48,6.290707845961243,0
TXN003428,864.5688136214957,9.132898270002183,1,0,POS,Electronics,57,8.06761352626746,0
TXN004601,783.6038327758425,8.77279029912854,1,0,Mobile,Retail,60,4.178183296545583,0
TXN003721,834.737218465372,41.36291256320361,1,1,POS,Dining,67,2.9383768215144617,0
TXN002389,688.7166134736448,9.065944774283285,0,0,POS,Retail,18,3.41314148399724,0
TXN001322,871.9117830256095,7.915104192750385,1,0,Web,Clothing,44,1.7313533409768749,0
TXN001603,355.6413095261054,49.14082049482286,1,0,Web,Clothing,61,9.74930022218334,0
TXN007224,895.1900875935482,106.89448728006144,0,0,Mobile,Electronics,58,8.152973560850853,0
TXN007425,368.3407996194156,0.6846017682020893,1,0,Web,Electronics,22,7.110409820707488,0
TXN004336,599.8616785190579,25.91616126333242,1,1,Web,Electronics,30,5.526369700994054,0
TXN005593,972.5956674140872,32.39840690437368,0,1,Web,Electronics,62,4.034704367785753,0
TXN004411,5.183256184329908,48.257566381532015,0,1,Mobile,Dining,51,9.62602943116203,0
TXN005858,20.952959645450097,0.7286561605291247,1,1,POS,Grocery,27,3.964924633116204,0
TXN009343,761.9809637630464,46.30444050048865,0,0,POS,Grocery,57,8.518803625916899,0
TXN003991,211.91481661547937,26.987394470985617,1,1,Web,Retail,38,5.116868109330435,0
TXN006079,357.2023622557118,2.171195611681317,1,0,Web,Retail,59,0.7116593425956148,0
TXN001559,900.1231002746132,56.63245247238569,1,0,Mobile,Dining,47,4.604611409000258,0
TXN004682,942.1161612691068,37.83890738521398,1,0,Web,Electronics,29,3.1708860649188235,0
TXN007557,508.3895185873775,5.015694425376936,0,0,POS,Electronics,41,1.9886518211831536,0
TXN003772,344.6137288711279,43.86259455413979,0,1,POS,Clothing,67,5.169072602552587,0
TXN008779,339.63095624664857,51.80357970845089,1,1,Web,Grocery,67,8.172405208320127,0
TXN003457,691.193092574272,3.570309782418586,1,0,Web,Electronics,66,2.6955955758868626,0
TXN008383,852.6862021151111,22.930559609556862,1,1,Mobile,Electronics,18,5.2910842706892405,0
TXN001354,487.18227248327815,48.17323382623714,0,0,Web,Electronics,55,8.696567598131129,0
TXN000045,662.859762069628,28.976351761253632,0,0,Mobile,Clothing,24,6.203331238869866,1
TXN009872,264.10025537908115,13.185323702441153,1,0,Mobile,Grocery,68,1.4558239952948178,0
TXN000748,906.5656388535824,17.99386234252616,1,1,Web,Electronics,48,9.500432545578024,0
TXN007917,122.14362846577755,49.62399523594991,0,1,POS,Retail,33,1.767516652269404,0
TXN004241,396.5412889697539,65.7935509701354,1,1,POS,Retail,46,8.760434242162887,0
TXN005628,546.9298846643511,64.56745386173867,0,0,POS,Retail,55,8.554504729344822,0
TXN004657,549.3607220084316,34.6121232184684,0,0,Web,Retail,38,7.486083357742096,0
TXN004238,702.4053466596788,21.3868371773036,1,1,Mobile,Dining,58,0.1552152174099574,0
TXN003460,276.0129252384083,111.32540179506118,1,1,POS,Clothing,24,7.124269172498045,0
TXN007381,175.61192833011282,42.20933870162462,1,0,Web,Grocery,35,5.671768425875738,0
TXN005549,136.52580569321736,49.61978673970879,1,0,POS,Clothing,45,9.57116884428985,0
TXN007075,183.442505122848,8.101370535104556,0,0,Web,Grocery,26,4.156865498077665,0
TXN005838,604.7001154016574,85.12376292048184,1,1,POS,Grocery,52,9.602144258057534,0
TXN008091,443.877000451926,25.59366473898571,0,1,Web,Grocery,42,3.645264795833616,0
TXN005474,10.817725017218056,21.31355672586731,1,1,POS,Clothing,62,9.029090161329911,0
TXN003614,368.02333796837337,20.157556872847323,1,1,Web,Retail,56,1.0682876917206356,0
TXN007501,833.0607012923423,9.607178356888191,1,1,Web,Dining,37,0.9704996927880776,0
TXN007053,484.3130996862136,0.948081940658564,1,0,Mobile,Grocery,29,6.370128067870253,0
TXN007367,579.550674231014,148.2561292372043,1,1,Web,Retail,65,4.818291675511154,0
TXN008019,894.1972778885877,1.9217927572136309,1,1,POS,Clothing,67,7.97958829782326,0
TXN009638,438.33949461767935,15.602309652215109,1,0,Web,Electronics,66,9.211117347081672,0
TXN009055,950.6433719651932,159.26165886344862,1,1,POS,Clothing,58,9.162716814475177,0
TXN000664,102.68069014778334,26.67074896889262,0,1,POS,Clothing,64,8.071623258115986,0
TXN002319,411.6100541902802,105.2541518639,0,1,POS,Dining,56,6.064587138524199,0
TXN003542,147.775001660187,1.6233388418519663,1,1,POS,Dining,20,5.987418790676347,0
TXN003677,380.3717713963982,65.87011910526302,0,1,POS,Retail,32,7.854836302315163,0
TXN009599,399.1035267751764,35.466048406367506,0,1,POS,Clothing,53,1.795343354601297,0
TXN003091,957.6234340687336,13.205874226021509,0,0,Mobile,Electronics,68,4.884591381217308,0
TXN000675,982.3962382916978,44.32670416122928,1,1,Web,Dining,55,3.363779476466238,0
TXN008676,144.54393755902854,101.45251758376712,1,0,POS,Clothing,18,0.8626123365985465,0
TXN004884,110.75325062704216,16.333477578271086,0,1,Web,Electronics,29,3.4956254190355365,0
TXN008079,486.57148436077824,33.965733733827875,1,0,POS,Dining,34,6.337231395279138,0
TXN001962,839.9624833499815,11.121415028208965,0,1,POS,Retail,44,7.354003689674788,0
TXN001840,372.79485681367584,0.3710044791051641,1,1,Web,Retail,68,3.837578710277604,0
TXN007168,263.1536656145182,53.5992177974605,1,1,Web,Retail,68,5.839759845537974,0
TXN009898,831.0915683310287,74.81488358918081,1,0,Mobile,Retail,46,3.3869179084349352,0
TXN003538,674.3202139375846,53.91923563803605,1,0,Mobile,Grocery,26,8.07393941275676,0
TXN008026,826.391158399445,18.10051134223394,0,1,Mobile,Retail,39,9.108824952023577,0
TXN004866,356.60181569716985,33.7910039171211,0,0,POS,Clothing,31,3.876771511760564,0
TXN004174,873.7449102084781,80.76582473331803,0,0,Mobile,Retail,54,1.7143005090392007,0
TXN008088,52.99379291737532,13.97684650785233,0,1,POS,Retail,61,6.088367521465322,0
TXN004377,839.3074614626818,33.53468820490451,1,1,Mobile,Retail,48,6.308521807213505,0
TXN006211,124.19517258421696,3.21098600785819,1,0,Mobile,Dining,48,2.699378221909369,0
TXN004766,857.6730771441718,18.41504629653881,1,1,Mobile,Retail,60,6.558578706476095,0
TXN000411,950.111905083754,46.14183803958075,0,0,POS,Grocery,68,3.4164095483104977,1
TXN000613,82.67727291692303,12.843959849637642,0,1,Mobile,Electronics,66,3.282710948189002,0
TXN006126,510.21634921289154,65.87325555534345,0,1,POS,Clothing,58,8.968217517845577,0
TXN005210,947.7384908872152,71.62924198222639,1,1,Web,Retail,66,4.941251442361919,0
TXN001430,455.2851157782253,6.425585011935567,1,1,POS,Electronics,65,9.83633188854356,0
TXN002425,900.1830998334642,53.55408405115588,0,0,POS,Clothing,26,9.45066478805586,0
TXN008841,853.7762985994291,92.3098715146885,1,0,Mobile,Clothing,26,4.7598583327141695,0
TXN003833,385.2264649027894,148.44456875399584,1,0,Mobile,Retail,66,8.831188633114964,0
TXN004718,435.8270173768973,6.321501650943893,1,0,Mobile,Retail,56,9.809791239160852,0
TXN007185,922.3010948367051,7.182988323526815,0,1,Web,Dining,62,5.318435967120562,0
TXN001417,122.98780409601676,14.134006679430414,1,0,Mobile,Retail,53,4.641085848629012,0
TXN007199,947.3595923377252,46.89214638059944,1,1,Mobile,Grocery,28,7.006337275355004,0
TXN000604,121.5152352295002,15.51318970791544,0,0,POS,Grocery,30,6.268133641226222,0
TXN001272,780.0711379044565,24.861017842753355,1,0,POS,Grocery,59,2.530117422641436,0
TXN003964,12.291234052433447,43.99016852424285,0,1,POS,Retail,36,6.782711606302746,0
TXN006367,165.10617900647213,8.805352513823808,0,0,POS,Clothing,48,1.9244815723247104,0
TXN008746,150.3997692383876,0.1180135254771595,0,0,POS,Grocery,69,5.714627078769199,0
TXN000247,966.688164224626,46.43982113583242,0,0,Web,Clothing,32,8.855253767247094,1
TXN009226,403.2088269018225,20.979090475587697,0,1,Web,Clothing,41,2.629243410998908,0
TXN001982,458.7286998511548,22.788706382199607,0,1,Web,Dining,66,4.657743833989454,0
TXN002835,919.6114936313936,32.06769751963769,0,0,Mobile,Clothing,47,6.884889143270359,0
TXN005375,794.2204358156968,32.024643690769395,0,1,POS,Dining,24,0.941760056696931,0
TXN000199,780.0956703117662,8.004808824066744,1,1,Mobile,Grocery,40,7.335300880709255,1
TXN000485,901.256852480498,56.665171116220456,0,0,Mobile,Dining,38,7.332981366555014,1
TXN006083,258.968586446723,140.4131588136446,0,1,Web,Retail,47,3.6405852191799086,0
TXN008956,645.2614175410521,16.82648089145697,0,0,Mobile,Electronics,67,4.533993352074804,0
TXN000455,493.1324791865683,18.438905537372783,1,1,POS,Electronics,69,8.215144384725331,1
TXN009798,415.3210667274637,59.4787086934707,1,1,POS,Clothing,25,3.2872173876404345,0
TXN008826,650.6466770994341,36.68072601604908,1,1,POS,Grocery,32,2.6058281448336627,0
TXN006515,233.66893681083215,23.75158050777528,0,1,Web,Clothing,21,1.5233074029928515,0
TXN001721,122.26355448300646,59.9987580273114,1,0,Web,Electronics,66,0.1319659630072866,0
TXN007050,878.3742152646142,25.511807563467467,1,1,POS,Grocery,30,2.8121378456454336,0
TXN006382,28.813210211323707,22.428007685328367,0,0,POS,Dining,55,9.178005479015352,0
TXN008165,363.8259345925088,17.37642814055659,0,0,Mobile,Retail,33,1.4892614756906384,0
TXN005767,68.21732830859304,28.696964330191538,0,1,POS,Grocery,33,6.491613740391217,0
TXN005809,416.7447854597516,8.023975445870281,0,1,Web,Retail,28,6.474780924284259,0
TXN004626,332.2852322587261,12.138331377799178,0,0,POS,Electronics,48,1.5527001552680486,0
TXN000862,524.8658790582524,3.4335831682127766,0,1,Mobile,Dining,54,6.291367238241767,0
TXN002094,287.850820126491,28.750855072237712,0,1,POS,Electronics,40,2.615380964882996,0
TXN000947,900.118623206257,79.4014654948214,1,0,Mobile,Clothing,69,5.1996429517552745,0
TXN005641,819.6761897006663,16.822058355876663,1,0,Mobile,Dining,53,8.81843644915103,0
TXN001444,868.2741121231279,19.861845507416195,0,0,Web,Dining,35,0.965581971900684,0
TXN001280,618.537578583801,9.134043379193024,0,0,Web,Dining,65,0.9013327742138424,0
TXN003110,638.0505586490395,7.569935947805884,0,1,Web,Electronics,53,0.2221951881311674,0
TXN008952,6.318866380493193,67.90062899701049,1,0,Web,Electronics,59,3.5170682839521814,0
TXN007609,211.99705032936373,17.63039155708748,1,0,Web,Retail,55,2.818821583060572,0
TXN005135,377.6091811195548,3.507301121509266,1,0,POS,Dining,40,3.129025278172258,0
TXN003016,732.9663515396901,56.32872191711841,0,1,Web,Electronics,35,8.851988329847941,0
TXN002302,513.15505823046,12.670794177016775,0,1,Web,Dining,30,2.160165854228117,0
TXN002004,272.6777764025024,22.56691289906688,1,0,Web,Electronics,41,9.499019019935211,0
TXN004580,934.6093368348,19.73017421303504,1,1,POS,Grocery,66,7.395867358293209,0
TXN008704,263.3709787537076,1.384742631700187,0,1,Mobile,Clothing,22,4.35657546281825,0
TXN001005,659.1245833440066,89.07630798560744,1,0,POS,Dining,45,1.6905323945032509,0
TXN005138,683.4311714373235,9.41445269932838,0,1,Mobile,Dining,40,4.077036832246292,0
TXN004317,41.24523325922046,1.5022407993190527,1,1,POS,Electronics,42,0.6820053525121158,0
TXN006558,755.1776072452653,50.71732097321304,0,0,POS,Electronics,52,7.542460009807268,0
TXN004387,49.64615355152984,31.076113552740814,1,0,Web,Grocery,42,6.874830977219525,0
TXN002132,560.1959279547442,9.613342979757178,1,0,Web,Grocery,53,7.316542551597464,0
TXN004265,442.5913875101924,7.049970999488717,1,0,Mobile,Retail,58,6.964874557834788,0
TXN002057,412.353776042924,17.23843052914433,0,1,Mobile,Dining,46,6.720836392790389,0
TXN005386,446.072296678668,7.896967820090291,1,0,Mobile,Clothing,60,9.465322727934348,0
TXN000229,631.5074873712656,9.104299338996396,1,0,POS,Clothing,32,7.161068412190029,1
TXN002889,835.9901019826056,45.921954960095526,1,0,Mobile,Grocery,28,3.55433625988722,0
TXN004472,209.10707461850944,2.7200217453233027,1,1,POS,Retail,30,0.7778075197409227,0
TXN006064,239.09887341736896,1.6455832076849104,0,1,Web,Dining,23,0.479566838184926,0
TXN007924,940.4566369115986,13.75124230965867,0,0,Web,Grocery,28,8.931593877115102,0
TXN007649,592.2160997556626,158.06163303835945,0,0,Web,Clothing,47,3.4382577334422377,0
TXN008381,171.50675786693145,7.377649095789548,1,0,Mobile,Retail,38,9.959661649040047,0
TXN000209,161.64724336608114,29.7753117899552,1,1,Mobile,Retail,63,8.672490582835726,1
TXN002758,708.0136289172599,7.199025055206278,1,0,Mobile,Retail,51,6.061424746935225,0
TXN008471,282.6549474574167,55.61436921055454,0,0,POS,Retail,65,2.2625933367893536,0
TXN002948,369.9114894453255,64.74709237640681,1,0,POS,Grocery,58,2.0865942606191936,0
TXN007116,804.5700397235629,2.6147913002132546,0,1,Mobile,Retail,39,8.288186532865558,0
TXN006330,38.528663314436606,6.208339386071416,1,0,Mobile,Grocery,23,3.8768353871558814,0
TXN001728,814.1562992365128,4.076525274032738,1,0,Mobile,Grocery,48,2.9162618494818053,0
TXN004176,583.1317348953369,11.542715405447684,0,0,Web,Retail,20,8.219487722174437,0
TXN000337,703.9542015206437,16.189550344511275,0,1,POS,Electronics,63,0.8980648258037258,1
TXN004984,551.1097987773277,42.91386737630992,1,0,Web,Grocery,63,3.15899510939087,0
TXN006878,768.9954165404392,7.736025582217795,0,0,POS,Grocery,28,3.2408803062153138,0
TXN007248,163.73975182291665,51.4243144818222,0,1,Mobile,Electronics,19,4.992628259235677,0
TXN008452,695.125909141849,32.693732035562746,1,1,Mobile,Clothing,46,6.993691095594419,0
TXN001226,398.1968035648315,36.38305180319031,1,0,Web,Electronics,31,7.407388090291032,0
TXN007608,337.11390146569266,16.428923338321713,1,1,Web,Electronics,23,9.323714062253512,0
TXN006827,214.32394040606744,0.9551695313736928,1,0,Web,Electronics,48,7.268311884064769,0
TXN003540,211.2964327256776,18.990613028752563,1,0,Web,Grocery,54,9.74675904731882,0
TXN005868,813.3288624772438,62.25019490089581,1,0,Mobile,Grocery,36,6.078356300160633,0
TXN002111,202.81365273408747,38.48637163133118,1,0,POS,Retail,29,5.163937386055773,0
TXN002691,595.5365432307758,39.73499197052692,1,0,Mobile,Clothing,54,2.0449219896803967,0
TXN007153,890.3304498840015,28.341373854825356,1,0,Web,Dining,24,8.65608364201975,0
TXN003707,278.1872150452291,8.50737483182741,1,1,POS,Electronics,62,3.9866168024541406,0
TXN001017,568.3772853220769,80.32561274391014,1,0,POS,Dining,38,3.4951709586919173,0
TXN008511,652.0281150835485,18.59583238290549,1,0,POS,Clothing,69,7.670801789661072,0
TXN002807,162.50976480072492,11.731904480975729,0,1,Mobile,Grocery,30,0.919230091328454,0
TXN005015,212.5341161903671,56.66512472275524,0,1,POS,Electronics,43,5.272410910629451,0
TXN001928,642.6832003793222,18.81355422317819,1,1,Mobile,Retail,44,5.737468092931237,0
TXN000350,503.6331223215077,25.90590400279906,0,0,Web,Retail,54,1.5113235021916736,1
TXN005173,35.39687726474124,10.922138192806552,0,0,Web,Dining,55,7.2229606850952015,0
TXN004192,500.4590329728237,20.16099955360667,0,1,Web,Retail,67,4.4383692908674375,0
TXN001934,676.7914692891359,14.73310519026119,0,1,Mobile,Electronics,67,7.834183444927879,0
TXN006901,200.3720442800428,5.1257452221408615,0,1,Web,Clothing,29,7.509766915323179,0
TXN004823,393.9273497148035,9.798023592876016,1,0,Web,Retail,33,0.7599380710184924,0
TXN000564,351.2369712477904,1.4309909440368402,0,1,Mobile,Dining,37,9.203513215555532,0
TXN001582,594.8818588509869,67.48237984729617,1,0,Mobile,Electronics,51,9.786779198686675,0
TXN004694,441.2242185408692,6.423414788462936,1,1,Mobile,Retail,25,4.118288886869441,0
TXN002175,837.2040841176971,34.289877837683875,1,0,Web,Retail,31,4.690993433827976,0
TXN007028,384.0976414524675,32.488254413598234,1,1,Mobile,Electronics,29,8.935380327628012,0
TXN004880,204.8835734946045,51.25006394548902,1,1,POS,Dining,19,4.472369002816597,0
TXN002228,297.94056990090854,23.97493890409041,0,0,POS,Electronics,66,4.0945348333448015,0
TXN001115,580.5061216299733,62.77100828711432,0,1,Mobile,Retail,41,3.721259045185236,0
TXN003126,673.1987969294817,5.644623912227608,1,0,POS,Grocery,37,7.2824715840954815,0
TXN003544,864.7942629362819,7.422485849127912,0,0,Mobile,Retail,46,5.365334042883046,0
TXN005048,335.108084590986,13.159556927247984,0,1,POS,Dining,28,1.0313060426250389,0
TXN007476,667.7481150032972,13.389594556837244,1,1,POS,Clothing,25,1.298739272491679,0
TXN000821,5.627390981598256,1.7040201260231524,0,1,Web,Retail,26,6.553859111750425,0
TXN006532,926.266793428212,11.408049474670328,1,0,Mobile,Electronics,30,9.275402958792094,0
TXN002272,488.1794015526431,79.78068117472512,0,1,Mobile,Clothing,39,4.119041905734185,0
TXN005545,76.20343793502195,33.32592776100783,0,0,Mobile,Dining,32,3.367066842368033,0
TXN000081,623.6748287007304,24.42232108670039,0,0,Mobile,Dining,22,7.032592322416648,1
TXN001323,219.99477337068623,1.4347002142046823,1,0,Web,Grocery,28,4.787488781239132,0
TXN009405,407.7665648602764,9.503712287641555,1,1,POS,Grocery,27,9.956092528382475,0
TXN001614,333.66891114513976,0.7596607890445972,0,1,Mobile,Grocery,55,9.572573043251602,0
TXN000831,452.9870766165607,3.890378042515125,1,0,Web,Electronics,60,9.774004425549307,0
TXN003883,221.22555824117356,3.2776260398054204,1,1,POS,Retail,50,3.5131805535505163,0
TXN008641,425.5774117090743,48.80111885898498,1,1,Web,Clothing,57,9.737400045231524,0
TXN004464,675.7805892910891,126.87892822220694,1,0,Web,Dining,59,8.934211889339961,0
TXN005339,7.177638818255778,2.3909005565819177,0,0,Web,Clothing,62,8.258209769522283,0
TXN008066,481.6445661250288,6.794670721708986,1,1,Mobile,Retail,57,9.738448052715928,0
TXN001649,709.0359530452334,50.58827309974428,1,1,Web,Retail,20,4.459129143589656,0
TXN004065,103.73974956531924,63.68081035151222,0,0,Web,Electronics,20,3.393780382476024,0
TXN009665,744.8590753243767,29.762786097361516,1,1,POS,Retail,23,7.706865550356964,0
TXN003038,68.43504413713812,30.18974080927404,0,1,Web,Electronics,22,0.4645124651360056,0
TXN003320,548.870743830569,34.327281023183424,1,0,POS,Retail,47,2.9575180284873865,0
TXN007143,265.5515054565405,30.342998196989768,0,0,POS,Grocery,38,8.631608998069906,0
TXN006889,510.4750942341837,7.844480484805631,0,0,Web,Electronics,30,4.988590855747331,0
TXN005092,834.3299441002329,18.31950636160359,0,0,Mobile,Grocery,59,2.446942693579408,0
TXN003720,344.04331547546656,18.738786569516343,0,0,Mobile,Dining,48,0.8000035136324977,0
TXN002423,459.0644858730088,18.818915179387343,1,0,POS,Retail,29,0.5265204005782665,0
TXN000749,624.6137579180781,0.4645660533707249,0,0,Mobile,Dining,64,9.486172444183268,0
TXN005271,129.94217568395058,28.11925712433513,1,1,POS,Clothing,34,0.9987228577878416,0
TXN002373,430.501146312758,10.055807352076288,1,1,Mobile,Clothing,56,5.040083927467066,0
TXN004693,521.0232934675536,32.14398828579182,0,0,Web,Retail,48,6.595411678622151,0
TXN009879,555.251951515674,1.9514055941849555,1,0,Web,Retail,18,4.197656689412356,0
TXN008370,157.17510695444574,31.30291452031927,0,1,Mobile,Electronics,31,3.635979446529422,0
TXN007319,948.9673019705264,15.397406961251964,0,1,Web,Dining,55,0.1763213368498297,0
TXN004368,164.20339164002178,98.16464165456776,0,0,Web,Electronics,64,7.264014673628835,0
TXN006785,874.8723264154858,26.634292855193337,1,0,Mobile,Dining,38,5.867146615703905,0
TXN007401,690.9246970742497,41.99689905006798,1,0,POS,Retail,50,5.520537669540516,0
TXN001139,592.8153768748581,128.00595536648726,1,1,POS,Retail,26,8.41213388657615,0
TXN007631,603.6189135223057,20.607641534514123,1,0,POS,Dining,36,2.691636008162336,0
TXN002231,49.09469314237509,113.41371390634006,0,0,Mobile,Retail,54,2.2214593999363093,0
